    5.30000       0.275848E-02    1.17310        1222.97        2.87573    
    5.31000       0.275465E-02    1.17147        1226.75        2.88464    
    5.32000       0.275083E-02    1.16985        1230.46        2.89336    
    5.33000       0.274703E-02    1.16823        1232.89        2.89907    
    5.34000       0.274323E-02    1.16662        1237.18        2.90916    
    5.35000       0.273945E-02    1.16501        1241.16        2.91851    
    5.36000       0.273568E-02    1.16341        1244.97        2.92748    
    5.37000       0.273192E-02    1.16181        1247.44        2.93329    
    5.38000       0.272817E-02    1.16021        1251.78        2.94349    
    5.39000       0.272443E-02    1.15862        1255.79        2.95292    
    5.40000       0.272070E-02    1.15704        1259.64        2.96196    
    5.41000       0.271699E-02    1.15546        1262.11        2.96778    
    5.42000       0.271328E-02    1.15388        1266.48        2.97806    
    5.43000       0.270959E-02    1.15231        1270.52        2.98754    
    5.44000       0.270590E-02    1.15074        1274.38        2.99663    
    5.45000       0.270223E-02    1.14918        1276.87        3.00247    
    5.46000       0.269857E-02    1.14762        1281.26        3.01282    
    5.47000       0.269491E-02    1.14607        1285.32        3.02236    
    5.48000       0.269127E-02    1.14452        1287.89        3.02840    
    5.49000       0.268764E-02    1.14298        1292.36        3.03890    
    5.50000       0.268402E-02    1.14144        1296.45        3.04854    
    5.51000       0.268041E-02    1.13990        1299.04        3.05462    
    5.52000       0.267681E-02    1.13837        1303.53        3.06518    
    5.53000       0.267323E-02    1.13685        1307.65        3.07487    
    5.54000       0.266965E-02    1.13532        1310.25        3.08097    
    5.55000       0.266608E-02    1.13381        1314.76        3.09158    
    5.56000       0.266252E-02    1.13229        1318.90        3.10132    
    5.57000       0.265898E-02    1.13079        1321.50        3.10743    
    5.58000       0.265544E-02    1.12928        1326.04        3.11809    
    5.59000       0.265191E-02    1.12778        1330.19        3.12787    
    5.60000       0.264840E-02    1.12629        1332.80        3.13399    
    5.61000       0.264489E-02    1.12480        1337.35        3.14471    
    5.62000       0.264139E-02    1.12331        1341.53        3.15453    
    5.63000       0.263791E-02    1.12183        1344.14        3.16066    
    5.64000       0.263443E-02    1.12035        1348.72        3.17143    
    5.65000       0.263096E-02    1.11887        1352.91        3.18129    
    5.66000       0.262751E-02    1.11740        1355.53        3.18744    
    5.67000       0.262406E-02    1.11594        1360.13        3.19826    
    5.68000       0.262062E-02    1.11448        1364.34        3.20817    
    5.69000       0.261719E-02    1.11302        1366.96        3.21433    
    5.70000       0.261378E-02    1.11156        1371.58        3.22520    
    5.71000       0.261037E-02    1.11011        1375.81        3.23514    
    5.72000       0.260697E-02    1.10867        1378.44        3.24131    
    5.73000       0.260358E-02    1.10723        1383.08        3.25224    
    5.74000       0.260020E-02    1.10579        1387.33        3.26223    
    5.75000       0.259683E-02    1.10436        1389.96        3.26841    
    5.76000       0.259347E-02    1.10293        1394.63        3.27938    
    5.77000       0.259012E-02    1.10150        1398.89        3.28941    
    5.78000       0.258678E-02    1.10008        1401.53        3.29561    
    5.79000       0.258345E-02    1.09867        1406.22        3.30663    
    5.80000       0.258012E-02    1.09725        1410.50        3.31670    
    5.81000       0.257681E-02    1.09584        1413.14        3.32291    
    5.82000       0.257350E-02    1.09444        1417.85        3.33399    
    5.83000       0.257021E-02    1.09304        1420.68        3.34065    
    5.84000       0.256692E-02    1.09164        1425.52        3.35202    
    5.85000       0.256365E-02    1.09024        1429.89        3.36230    
    5.86000       0.256038E-02    1.08885        1432.56        3.36859    
    5.87000       0.255712E-02    1.08747        1437.33        3.37978    
    5.88000       0.255387E-02    1.08609        1440.17        3.38648    
    5.89000       0.255063E-02    1.08471        1445.05        3.39795    
    5.90000       0.254739E-02    1.08333        1449.46        3.40831    
    5.91000       0.254417E-02    1.08196        1452.14        3.41462    
    5.92000       0.254096E-02    1.08060        1456.94        3.42590    
    5.93000       0.253775E-02    1.07923        1459.80        3.43263    
